Timestamp (s),Voltage (uV)
53.1571,-93.60000000000001
53.1572,-93.795
53.1573,-92.625
53.1574,-94.185
53.157500000000006,-83.655
53.1576,-92.43
53.157700000000006,-84.825
53.1578,-89.50500000000001
53.157900000000005,-90.675
53.158,-99.45
53.158100000000005,-98.86500000000001
53.1582,-92.82000000000001
53.158300000000004,-91.455
53.1584,-91.65
53.158500000000004,-91.845
53.1586,-84.045
53.1587,-95.16
53.1588,-89.31
53.1589,-85.8
53.159000000000006,-86.97
53.1591,-87.94500000000001
53.159200000000006,-80.34
53.1593,-85.8
53.159400000000005,-94.185
53.1595,-99.64500000000001
53.159600000000005,-97.69500000000001
53.1597,-96.525
53.159800000000004,-83.265
53.1599,-94.965
53.160000000000004,-95.745
53.1601,-92.625
53.1602,-97.305
53.1603,-87.75
53.1604,-90.675
53.160500000000006,-84.63000000000001
53.1606,-93.21000000000001
53.160700000000006,-89.50500000000001
53.1608,-87.555
53.160900000000005,-86.19
53.161,-85.215
53.161100000000005,-83.07000000000001
53.1612,-91.65
53.161300000000004,-100.815
53.1614,-94.38000000000001
53.161500000000004,-93.795
53.1616,-89.50500000000001
53.1617,-86.19
53.1618,-98.67
53.1619,-103.35000000000001
53.162,-95.16
53.1621,-98.28
53.162200000000006,-95.745
53.1623,-95.355
53.162400000000005,-82.485
53.1625,-100.425
53.162600000000005,-89.11500000000001
53.1627,-89.895
53.162800000000004,-92.82000000000001
53.1629,-88.72500000000001
53.163000000000004,-81.51
53.1631,-86.58
53.1632,-84.435
53.1633,-85.995
53.1634,-99.64500000000001
53.1635,-92.82000000000001
53.1636,-88.72500000000001
53.163700000000006,-99.45
53.1638,-92.82000000000001
53.163900000000005,-93.21000000000001
53.164,-87.94500000000001
53.164100000000005,-98.47500000000001
53.1642,-92.04
53.164300000000004,-101.985
53.1644,-89.11500000000001
53.164500000000004,-90.285
53.1646,-97.305
53.1647,-92.04
53.1648,-99.84
53.1649,-84.435
53.165,-96.72
53.1651,-97.11
53.165200000000006,-101.4
53.1653,-98.28
53.165400000000005,-95.94
53.1655,-98.47500000000001
53.165600000000005,-93.21000000000001
53.1657,-88.14
53.165800000000004,-95.355
53.1659,-95.16
53.166000000000004,-94.38000000000001
53.1661,-93.99000000000001
53.1662,-97.89
53.1663,-95.355
53.1664,-94.185
53.1665,-101.4
53.1666,-93.60000000000001
53.166700000000006,-96.915
53.1668,-97.69500000000001
53.166900000000005,-99.64500000000001
53.167,-97.89
53.167100000000005,-97.305
53.1672,-94.575
53.167300000000004,-98.47500000000001
53.1674,-89.50500000000001
53.167500000000004,-88.53
53.1676,-96.915
53.1677,-92.235
53.1678,-96.915
53.1679,-98.47500000000001
53.168,-93.405
53.1681,-85.41
53.168200000000006,-104.52000000000001
53.1683,-94.575
53.168400000000005,-88.53
53.1685,-102.375
53.168600000000005,-98.86500000000001
53.1687,-93.21000000000001
53.168800000000005,-91.26
53.1689,-98.86500000000001
53.169000000000004,-96.72
53.1691,-98.28
53.169200000000004,-102.96000000000001
53.1693,-88.92
53.1694,-91.065
53.1695,-97.305
53.1696,-93.99000000000001
53.169700000000006,-99.84
53.1698,-97.5
53.169900000000005,-89.50500000000001
53.17,-92.625
53.170100000000005,-94.77000000000001
53.1702,-106.275
53.170300000000005,-97.305
53.1704,-90.285
53.170500000000004,-91.65
53.1706,-97.69500000000001
53.170700000000004,-92.04
53.1708,-85.995
53.1709,-99.64500000000001
53.171,-97.305
53.1711,-94.185
53.171200000000006,-98.08500000000001
53.1713,-101.205
53.171400000000006,-107.64
53.1715,-92.82000000000001
53.171600000000005,-98.08500000000001
53.1717,-95.355
53.171800000000005,-103.155
53.1719,-101.01
53.172000000000004,-90.48
53.1721,-98.28
53.172200000000004,-101.985
53.1723,-104.715
53.1724,-98.28
53.1725,-94.77000000000001
53.1726,-96.915
53.172700000000006,-93.60000000000001
53.1728,-101.01
53.172900000000006,-90.48
53.173,-94.965
53.173100000000005,-97.11
53.1732,-102.18
53.173300000000005,-93.405
53.1734,-93.405
53.173500000000004,-89.31
53.1736,-92.82000000000001
53.173700000000004,-97.11
53.1738,-95.55
53.1739,-90.09
53.174,-102.57000000000001
53.1741,-95.94
53.1742,-95.745
53.1743,-102.96000000000001
53.174400000000006,-97.305
53.1745,-88.92
53.174600000000005,-86.97
53.1747,-94.77000000000001
53.174800000000005,-103.35000000000001
53.1749,-93.405
53.175000000000004,-83.85000000000001
53.1751,-93.99000000000001
53.175200000000004,-98.67
53.1753,-89.11500000000001
53.1754,-99.84
53.1755,-94.77000000000001
53.1756,-93.015
53.1757,-88.53
53.1758,-87.94500000000001
53.175900000000006,-104.91
53.176,-89.7
53.176100000000005,-98.08500000000001
53.1762,-105.3
53.176300000000005,-92.82000000000001
53.1764,-95.355
53.176500000000004,-103.155
53.1766,-91.455
53.176700000000004,-97.5
53.1768,-93.795
53.1769,-98.67
53.177,-92.43
53.1771,-100.425
53.1772,-96.525
53.1773,-96.135
53.177400000000006,-96.135
53.1775,-106.47
53.177600000000005,-96.915
53.1777,-88.33500000000001
53.177800000000005,-101.4
53.1779,-93.795
53.178000000000004,-101.595
53.1781,-94.77000000000001
53.178200000000004,-89.11500000000001
53.1783,-97.305
53.1784,-87.75
53.1785,-87.75
53.1786,-96.135
53.1787,-103.35000000000001
53.1788,-99.25500000000001
53.178900000000006,-94.965
53.179,-96.33
53.179100000000005,-101.985
53.1792,-101.01
53.179300000000005,-103.155
53.1794,-95.16
53.179500000000004,-93.99000000000001
53.1796,-88.33500000000001
53.179700000000004,-98.28
53.1798,-99.64500000000001
53.1799,-92.625
53.18,-97.11
53.1801,-101.985
53.1802,-97.69500000000001
53.1803,-91.065
53.180400000000006,-88.92
53.1805,-90.48
53.180600000000005,-97.89
53.1807,-95.55
53.180800000000005,-98.47500000000001
53.1809,-93.60000000000001
53.181000000000004,-92.235
53.1811,-96.915
53.181200000000004,-94.38000000000001
53.1813,-95.94
53.181400000000004,-89.895
53.1815,-91.26
53.1816,-93.405
53.1817,-109.39500000000001
53.1818,-97.89
53.181900000000006,-99.06
53.182,-94.575
53.182100000000005,-92.235
53.1822,-95.55
53.182300000000005,-99.84
53.1824,-92.43
53.182500000000005,-100.815
53.1826,-90.09
53.182700000000004,-91.455
53.1828,-96.135
53.182900000000004,-94.38000000000001
53.183,-99.84
53.1831,-94.575
53.1832,-98.67
53.1833,-101.985
53.183400000000006,-91.065
53.1835,-99.06
53.183600000000006,-93.60000000000001
53.1837,-88.92
53.183800000000005,-95.16
53.1839,-88.92
53.184000000000005,-100.035
53.1841,-90.675
53.184200000000004,-98.28
53.1843,-91.845
53.184400000000004,-90.09
53.1845,-90.87
53.1846,-88.33500000000001
53.1847,-85.41
53.1848,-97.69500000000001
53.184900000000006,-97.305
53.185,-94.965
53.185100000000006,-97.89
53.1852,-85.995
53.185300000000005,-81.315
53.1854,-97.305
53.185500000000005,-89.895
53.1856,-93.99000000000001
53.185700000000004,-85.995
53.1858,-91.845
53.185900000000004,-102.765
53.186,-93.99000000000001
53.1861,-106.47
53.1862,-105.3
53.1863,-97.69500000000001
53.1864,-98.08500000000001
53.1865,-101.79
53.186600000000006,-87.165
53.1867,-99.45
53.186800000000005,-96.525
53.1869,-98.67
53.187000000000005,-108.03
53.1871,-87.165
53.187200000000004,-100.23
53.1873,-102.375
53.187400000000004,-95.94
53.1875,-93.795
53.1876,-92.04
53.1877,-86.19
53.1878,-97.11
53.1879,-92.235
53.188,-95.94
53.188100000000006,-94.77000000000001
53.1882,-91.455
53.188300000000005,-92.625
53.1884,-96.72
53.188500000000005,-94.185
53.1886,-95.55
53.188700000000004,-94.185
53.1888,-98.86500000000001
53.188900000000004,-96.525
53.189,-99.84
53.1891,-94.575
53.1892,-91.845
53.1893,-94.77000000000001
53.1894,-95.745
53.1895,-94.575
53.189600000000006,-92.625
53.1897,-98.08500000000001
53.189800000000005,-107.055
53.1899,-94.185
53.190000000000005,-93.015
53.1901,-94.77000000000001
53.190200000000004,-89.50500000000001
53.1903,-101.01
53.190400000000004,-102.765
53.1905,-84.24000000000001
53.1906,-95.94
53.1907,-97.69500000000001
53.1908,-101.01
53.1909,-92.82000000000001
53.191,-94.77000000000001
53.191100000000006,-97.89
53.1912,-85.8
53.191300000000005,-86.97
53.1914,-93.015
53.191500000000005,-91.455
53.1916,-92.04
53.191700000000004,-92.82000000000001
53.1918,-92.43
53.191900000000004,-100.23
53.192,-92.82000000000001
53.1921,-97.69500000000001
53.1922,-93.60000000000001
53.1923,-98.08500000000001
53.1924,-100.035
53.1925,-97.5
53.192600000000006,-91.065
53.1927,-99.84
53.192800000000005,-94.38000000000001
53.1929,-85.215
53.193000000000005,-91.065
53.1931,-94.965
53.193200000000004,-94.77000000000001
53.1933,-87.36
53.193400000000004,-91.065
53.1935,-94.965
53.1936,-84.825
53.1937,-84.825
53.1938,-91.455
53.1939,-91.065
53.194,-89.11500000000001
53.194100000000006,-95.16
53.1942,-92.82000000000001
53.194300000000005,-92.235
53.1944,-93.99000000000001
53.194500000000005,-92.04
53.1946,-95.94
53.194700000000005,-92.625
53.1948,-95.16
53.194900000000004,-91.65
53.195,-93.405
53.195100000000004,-96.33
53.1952,-91.845
53.1953,-87.555
53.1954,-86.775
53.1955,-96.135
53.195600000000006,-89.50500000000001
53.1957,-94.575
53.195800000000006,-93.795
53.1959,-87.75
53.196000000000005,-97.89
53.1961,-96.72
53.196200000000005,-87.75
53.1963,-91.65
53.196400000000004,-82.29
53.1965,-88.33500000000001
53.196600000000004,-90.87
53.1967,-85.995
53.1968,-86.775
53.1969,-96.525
53.197,-94.575
53.197100000000006,-94.38000000000001
53.1972,-83.07000000000001
53.197300000000006,-89.11500000000001
53.1974,-84.825
53.197500000000005,-91.065
53.1976,-90.48
53.197700000000005,-97.69500000000001
53.1978,-91.845
53.197900000000004,-86.58
53.198,-92.04
53.198100000000004,-83.85000000000001
53.1982,-89.7
53.1983,-88.72500000000001
53.1984,-83.85000000000001
53.1985,-87.165
53.1986,-88.14
53.1987,-92.04
53.198800000000006,-84.045
53.1989,-92.04
53.199000000000005,-87.75
53.1991,-87.36
53.199200000000005,-93.795
53.1993,-88.72500000000001
53.199400000000004,-93.405
53.1995,-90.285
53.199600000000004,-93.21000000000001
53.1997,-79.95
53.1998,-88.92
53.1999,-89.7
53.2,-91.455
53.2001,-93.21000000000001
53.2002,-95.355
53.200300000000006,-100.035
53.2004,-88.92
53.200500000000005,-87.75
53.2006,-87.555
53.200700000000005,-95.94
53.2008,-88.72500000000001
53.200900000000004,-85.02
53.201,-81.12
53.201100000000004,-88.53
53.2012,-86.19
53.2013,-98.86500000000001
53.2014,-91.455
53.2015,-83.655
53.2016,-83.07000000000001
53.2017,-89.11500000000001
53.201800000000006,-99.84
53.2019,-91.455
53.202000000000005,-82.095
53.2021,-95.355
53.202200000000005,-92.235
53.2023,-78.58500000000001
53.202400000000004,-95.16
53.2025,-92.235
53.202600000000004,-91.065
53.2027,-86.58
53.2028,-88.72500000000001
53.2029,-93.795
53.203,-95.745
53.2031,-88.72500000000001
53.2032,-82.29
53.203300000000006,-85.995
53.2034,-88.92
53.203500000000005,-80.34
53.2036,-88.72500000000001
53.203700000000005,-92.43
53.2038,-95.16
53.203900000000004,-87.94500000000001
53.204,-89.11500000000001
53.204100000000004,-95.55
53.2042,-84.24000000000001
53.2043,-91.26
53.2044,-82.29
53.2045,-88.33500000000001
53.2046,-91.065
53.2047,-89.7
53.204800000000006,-85.605
53.2049,-80.145
53.205000000000005,-75.465
53.2051,-92.625
53.205200000000005,-81.315
53.2053,-86.58
53.205400000000004,-82.095
53.2055,-89.31
53.205600000000004,-80.73
53.2057,-83.85000000000001
53.2058,-81.9
53.2059,-87.94500000000001
53.206,-96.915
53.2061,-89.11500000000001
53.2062,-88.72500000000001
53.206300000000006,-80.925
53.2064,-82.095
53.206500000000005,-78.0
53.2066,-88.53
53.206700000000005,-89.31
53.2068,-79.56
53.206900000000005,-89.7
53.207,-80.145
53.207100000000004,-91.845
53.2072,-86.58
53.207300000000004,-89.895
53.2074,-88.14
53.2075,-85.215
53.2076,-90.09
53.2077,-82.68
53.207800000000006,-91.26
53.2079,-89.895
53.208000000000006,-85.02
53.2081,-93.795
53.208200000000005,-89.50500000000001
53.2083,-95.355
53.208400000000005,-76.83
53.2085,-84.63000000000001
53.208600000000004,-90.09
53.2087,-87.555
53.208800000000004,-87.75
53.2089,-93.60000000000001
53.209,-83.85000000000001
53.2091,-91.65
53.2092,-86.97
53.209300000000006,-77.415
53.2094,-85.995
53.209500000000006,-72.93
53.2096,-88.53
53.209700000000005,-97.305
53.2098,-84.63000000000001
53.209900000000005,-80.34
53.21,-91.455
53.210100000000004,-80.925
53.2102,-85.215
53.210300000000004,-76.635
53.2104,-77.805
53.2105,-84.24000000000001
53.2106,-93.60000000000001
53.2107,-88.53
53.210800000000006,-83.655
53.2109,-82.875
53.211000000000006,-82.095
53.2111,-83.655
53.211200000000005,-77.61
53.2113,-78.78
53.211400000000005,-81.705
53.2115,-93.405
53.211600000000004,-87.75
53.2117,-83.655
53.211800000000004,-80.145
53.2119,-73.515
53.212,-81.51
53.2121,-78.0
53.2122,-87.75
53.2123,-84.825
53.2124,-81.705
53.212500000000006,-84.24000000000001
53.2126,-86.97
53.212700000000005,-84.045
53.2128,-84.825
53.212900000000005,-80.73
53.213,-89.31
53.213100000000004,-78.78
53.2132,-79.36500000000001
53.213300000000004,-78.19500000000001
53.2134,-76.83
53.2135,-79.17
53.2136,-83.46000000000001
53.2137,-79.36500000000001
53.2138,-81.12
53.2139,-78.19500000000001
53.214000000000006,-77.805
53.2141,-71.37
53.214200000000005,-92.625
53.2143,-78.19500000000001
53.214400000000005,-80.34
53.2145,-82.095
53.214600000000004,-85.605
53.2147,-78.39
53.214800000000004,-82.485
53.2149,-82.875
53.215,-86.775
53.2151,-78.58500000000001
53.2152,-84.24000000000001
53.2153,-82.485
53.2154,-78.97500000000001
53.215500000000006,-85.215
53.2156,-86.97
53.215700000000005,-91.065
53.2158,-76.245
53.215900000000005,-79.95
53.216,-80.73
53.216100000000004,-81.51
53.2162,-79.36500000000001
53.216300000000004,-78.39
53.2164,-85.02
53.2165,-81.705
53.2166,-70.98
53.2167,-77.025
53.2168,-72.735
53.2169,-84.045
53.217000000000006,-82.485
53.2171,-81.315
53.217200000000005,-86.19
53.2173,-89.7
53.217400000000005,-74.49000000000001
53.2175,-74.10000000000001
53.217600000000004,-82.875
53.2177,-80.925
53.217800000000004,-79.95
53.2179,-87.75
53.218,-80.73
53.2181,-84.825
53.2182,-73.71000000000001
53.2183,-86.97
53.2184,-71.955
53.218500000000006,-74.49000000000001
53.2186,-68.83500000000001
53.218700000000005,-70.59
53.2188,-84.63000000000001
53.218900000000005,-83.85000000000001
53.219,-76.635
53.219100000000005,-74.88
53.2192,-74.49000000000001
53.219300000000004,-73.125
53.2194,-79.75500000000001
53.219500000000004,-82.29
53.2196,-71.175
53.2197,-67.665
53.2198,-70.785
53.2199,-85.215
53.220000000000006,-85.995
53.2201,-78.19500000000001
53.220200000000006,-76.635
53.2203,-71.175
53.220400000000005,-74.295
53.2205,-73.32000000000001
53.220600000000005,-68.83500000000001
53.2207,-77.805
53.220800000000004,-78.78
53.2209,-75.27
53.221000000000004,-78.58500000000001
53.2211,-72.93
53.2212,-81.9
53.2213,-75.27
53.2214,-77.415
53.221500000000006,-78.78
53.2216,-73.905
53.221700000000006,-72.54
53.2218,-82.29
53.221900000000005,-76.245
53.222,-72.15
53.222100000000005,-71.565
53.2222,-69.03
53.222300000000004,-72.15
53.2224,-84.63000000000001
53.222500000000004,-70.005
53.2226,-76.83
53.2227,-81.9
53.2228,-73.905
53.2229,-73.32000000000001
53.223000000000006,-73.905
53.2231,-78.39
53.223200000000006,-72.345
53.2233,-65.52
53.223400000000005,-74.295
53.2235,-73.125
53.223600000000005,-75.66
53.2237,-73.71000000000001
53.223800000000004,-73.905
53.2239,-70.785
53.224000000000004,-70.785
53.2241,-74.10000000000001
53.2242,-76.635
53.2243,-75.66
53.2244,-79.95
53.2245,-73.71000000000001
53.2246,-77.025
53.224700000000006,-77.61
53.2248,-68.25
53.224900000000005,-77.025
53.225,-61.815000000000005
53.225100000000005,-74.685
53.2252,-68.44500000000001
53.225300000000004,-74.10000000000001
53.2254,-73.71000000000001
53.225500000000004,-77.805
53.2256,-71.37
53.2257,-63.375
53.2258,-80.925
53.2259,-70.395
53.226,-85.02
53.2261,-65.715
53.226200000000006,-72.93
53.2263,-78.78
53.226400000000005,-66.885
53.2265,-63.57
53.226600000000005,-85.8
53.2267,-73.515
53.226800000000004,-72.93
53.2269,-70.785
53.227000000000004,-73.32000000000001
53.2271,-66.69
53.2272,-78.97500000000001
53.2273,-79.17
53.2274,-65.13
53.2275,-67.275
53.2276,-65.13
53.227700000000006,-76.44
53.2278,-73.32000000000001
53.227900000000005,-81.315
53.228,-70.59
53.228100000000005,-71.76
53.2282,-71.175
53.228300000000004,-64.545
53.2284,-73.515
53.228500000000004,-73.515
53.2286,-73.515
53.2287,-74.49000000000001
53.2288,-66.885
53.2289,-63.57
53.229,-66.3
53.2291,-71.565
53.229200000000006,-70.2
53.2293,-73.32000000000001
53.229400000000005,-65.325
53.2295,-70.2
53.229600000000005,-68.25
53.2297,-71.76
53.229800000000004,-73.71000000000001
53.2299,-67.08
53.230000000000004,-69.22500000000001
53.2301,-72.345
53.2302,-71.37
53.2303,-71.175
53.2304,-66.69
53.2305,-64.935
53.2306,-76.05
53.230700000000006,-70.395
53.2308,-70.59
53.230900000000005,-60.255
53.231,-71.37
53.231100000000005,-69.61500000000001
53.2312,-70.395
53.231300000000005,-74.10000000000001
53.2314,-57.330000000000005
53.231500000000004,-70.005
53.2316,-65.52
53.231700000000004,-71.175
53.2318,-72.345
53.2319,-73.32000000000001
53.232,-63.18
53.2321,-69.22500000000001
53.232200000000006,-67.275
53.2323,-66.69
53.232400000000005,-58.11
53.2325,-68.25
53.232600000000005,-64.74000000000001
53.2327,-79.56
53.232800000000005,-56.940000000000005
53.2329,-59.865
53.233000000000004,-66.69
53.2331,-68.83500000000001
53.233200000000004,-70.98
53.2333,-66.885
53.2334,-70.98
53.2335,-71.76
53.2336,-72.93
53.233700000000006,-66.885
53.2338,-66.105
53.233900000000006,-58.305
53.234,-63.18
53.234100000000005,-63.765
53.2342,-75.465
53.234300000000005,-66.495
53.2344,-59.085
53.234500000000004,-67.47
53.2346,-64.74000000000001
53.234700000000004,-76.05
53.2348,-56.745000000000005
53.2349,-73.32000000000001
53.235,-67.86
53.2351,-64.74000000000001
53.235200000000006,-69.03
53.2353,-63.18
53.235400000000006,-66.105
53.2355,-58.11
53.235600000000005,-66.105
53.2357,-64.935
53.235800000000005,-55.575
53.2359,-57.72
53.236000000000004,-70.59
53.2361,-65.52
53.236200000000004,-64.155
53.2363,-61.620000000000005
53.2364,-64.545
53.2365,-69.22500000000001
53.2366,-64.35000000000001
53.2367,-70.005
53.2368,-60.06
53.236900000000006,-70.59
53.237,-67.665
53.237100000000005,-66.495
53.2372,-75.465
53.237300000000005,-63.18
53.2374,-72.15
53.237500000000004,-62.010000000000005
53.2376,-65.325
53.237700000000004,-57.135000000000005
53.2378,-65.52
53.2379,-59.28
53.238,-58.695
53.2381,-58.5
53.2382,-68.64
53.2383,-62.985
53.238400000000006,-69.22500000000001
53.2385,-60.255
53.238600000000005,-61.620000000000005
53.2387,-62.205000000000005
53.238800000000005,-60.45
53.2389,-61.230000000000004
53.239000000000004,-59.085
53.2391,-56.355000000000004
53.239200000000004,-65.325
53.2393,-60.45
53.2394,-59.865
53.2395,-52.065000000000005
53.2396,-54.99
53.2397,-57.915
53.2398,-54.6
53.239900000000006,-67.86
53.24,-61.035000000000004
53.240100000000005,-60.645
53.2402,-65.13
53.240300000000005,-64.155
53.2404,-58.695
53.240500000000004,-57.915
53.2406,-55.575
53.240700000000004,-66.105
53.2408,-55.77
53.2409,-62.595
53.241,-65.325
53.2411,-62.595
53.2412,-66.495
53.2413,-57.135000000000005
53.241400000000006,-62.79
53.2415,-62.010000000000005
53.241600000000005,-56.355000000000004
53.2417,-61.035000000000004
53.241800000000005,-59.475
53.2419,-50.31
53.242000000000004,-56.160000000000004
53.2421,-50.505
53.242200000000004,-66.495
53.2423,-51.675000000000004
53.2424,-53.235
53.2425,-54.015
53.2426,-48.945
53.2427,-53.625
53.2428,-62.010000000000005
53.242900000000006,-60.645
53.243,-50.895
53.243100000000005,-60.255
53.2432,-51.09
53.243300000000005,-54.015
53.2434,-65.91
53.243500000000004,-56.355000000000004
53.2436,-61.035000000000004
53.243700000000004,-55.965
53.2438,-63.96
53.243900000000004,-51.675000000000004
53.244,-62.205000000000005
53.2441,-52.455
53.2442,-58.11
53.2443,-54.795
53.244400000000006,-48.945
53.2445,-50.115
53.244600000000005,-47.97
53.2447,-51.870000000000005
53.244800000000005,-48.75
53.2449,-54.015
53.245000000000005,-51.870000000000005
53.2451,-56.355000000000004
53.245200000000004,-54.015
53.2453,-46.605000000000004
53.245400000000004,-53.235
53.2455,-54.99
53.2456,-53.235
53.2457,-56.160000000000004
53.2458,-48.36
53.245900000000006,-55.38
53.246,-53.235
53.246100000000006,-51.675000000000004
53.2462,-47.97
53.246300000000005,-56.160000000000004
53.2464,-56.745000000000005
53.246500000000005,-60.645
53.2466,-57.330000000000005
53.246700000000004,-58.11
53.2468,-46.995000000000005
53.246900000000004,-59.28
53.247,-60.45
53.2471,-57.72
53.2472,-48.555
53.2473,-47.775
53.247400000000006,-51.09
53.2475,-50.31
53.247600000000006,-58.5
53.2477,-53.04
53.247800000000005,-51.09
53.2479,-53.04
53.248000000000005,-53.235
53.2481,-52.455
53.248200000000004,-44.85
53.2483,-49.53
53.248400000000004,-46.605000000000004
53.2485,-45.825
53.2486,-53.43
53.2487,-50.115
53.2488,-52.065000000000005
53.2489,-47.385000000000005
53.249,-55.965
53.249100000000006,-50.895
53.2492,-55.965
53.249300000000005,-49.14
53.2494,-47.385000000000005
53.249500000000005,-48.555
53.2496,-46.605000000000004
53.249700000000004,-48.165
53.2498,-53.43
53.249900000000004,-44.46
53.25,-50.895
53.2501,-55.77
53.2502,-54.99
53.2503,-50.31
53.2504,-44.265
53.2505,-43.875
53.250600000000006,-49.725
53.2507,-50.895
53.250800000000005,-47.58
53.2509,-48.165
53.251000000000005,-50.7
53.2511,-53.625
53.251200000000004,-45.24
53.2513,-53.625
53.251400000000004,-47.190000000000005
53.2515,-47.775
53.2516,-55.185
53.2517,-45.63
53.2518,-52.260000000000005
53.2519,-41.925000000000004
53.252,-42.51
53.252100000000006,-41.34
53.2522,-47.58
53.252300000000005,-48.36
53.2524,-52.065000000000005
53.252500000000005,-56.745000000000005
53.2526,-49.92
53.252700000000004,-50.895
53.2528,-47.58
53.252900000000004,-51.870000000000005
53.253,-46.410000000000004
53.2531,-45.24
53.2532,-51.285000000000004
53.2533,-44.655
53.2534,-40.365
53.2535,-44.655
53.253600000000006,-51.675000000000004
53.2537,-50.31
53.253800000000005,-47.385000000000005
53.2539,-44.265
53.254000000000005,-51.285000000000004
53.2541,-48.555
53.254200000000004,-46.410000000000004
53.2543,-43.485
53.254400000000004,-45.24
53.2545,-54.015
53.2546,-45.435
53.2547,-50.505
53.2548,-37.44
53.2549,-51.285000000000004
53.255,-43.68
53.255100000000006,-51.09
53.2552,-35.295
53.255300000000005,-49.335
53.2554,-36.075
53.255500000000005,-42.705
53.2556,-42.315000000000005
53.255700000000004,-36.855000000000004
53.2558,-47.190000000000005
53.255900000000004,-45.825
53.256,-41.730000000000004
53.2561,-41.535000000000004
53.2562,-44.265
53.2563,-47.97
53.2564,-37.050000000000004
53.2565,-43.68
53.256600000000006,-49.53
53.2567,-38.61
53.256800000000005,-49.53
53.2569,-40.365
53.257000000000005,-47.58
53.2571,-41.34
53.257200000000005,-48.165
53.2573,-48.36
53.257400000000004,-44.265
53.2575,-39.39
53.257600000000004,-43.29
53.2577,-35.295
53.2578,-30.810000000000002
53.2579,-36.660000000000004
53.258,-40.56
53.258100000000006,-45.63
53.2582,-40.56
53.258300000000006,-43.875
53.2584,-34.71
53.258500000000005,-40.755
53.2586,-54.405
53.258700000000005,-39.195
53.2588,-38.61
53.258900000000004,-35.685
53.259,-40.17
53.259100000000004,-48.555
53.2592,-42.705
53.2593,-37.44
53.2594,-43.485
53.2595,-43.68
53.259600000000006,-40.365
53.2597,-43.485
53.259800000000006,-36.660000000000004
53.2599,-35.49
53.260000000000005,-32.565
53.2601,-43.875
53.260200000000005,-44.46
53.2603,-39.39
53.260400000000004,-47.385000000000005
53.2605,-42.315000000000005
53.260600000000004,-41.925000000000004
53.2607,-36.855000000000004
53.2608,-36.855000000000004
53.2609,-40.56
53.261,-31.005000000000003
53.261100000000006,-37.050000000000004
53.2612,-47.190000000000005
53.261300000000006,-33.345
53.2614,-43.875
53.261500000000005,-45.63
53.2616,-33.54
53.261700000000005,-41.145
53.2618,-39.78
