Timestamp (s),Voltage (uV)
0.0152,155.025
0.015300000000000001,155.805
0.0154,136.695
0.0155,149.37
0.015600000000000001,138.45000000000002
0.015700000000000002,138.84
0.0158,139.23000000000002
0.0159,148.20000000000002
0.016,134.35500000000002
0.0161,143.91
0.0162,145.08
0.016300000000000002,152.29500000000002
0.0164,144.69
0.0165,134.94
0.0166,150.93
0.0167,136.5
0.016800000000000002,141.76500000000001
0.016900000000000002,145.275
0.017,142.54500000000002
0.0171,143.715
0.0172,150.15
0.0173,146.055
0.017400000000000002,150.15
0.0175,151.32
0.0176,151.32
0.0177,131.04
0.0178,139.035
0.0179,145.86
0.018000000000000002,140.01
0.0181,135.33
0.0182,143.715
0.0183,139.815
0.0184,151.51500000000001
0.018500000000000003,129.87
0.018600000000000002,135.915
0.0187,145.665
0.0188,142.35
0.0189,135.135
0.019,143.32500000000002
0.019100000000000002,148.005
0.019200000000000002,137.475
0.0193,138.84
0.0194,139.035
0.0195,133.57500000000002
0.0196,142.74
0.019700000000000002,145.275
0.0198,138.45000000000002
0.0199,146.835
0.02,133.77
0.0201,145.08
0.020200000000000003,148.395
0.020300000000000002,142.74
0.0204,137.28
0.0205,139.035
0.0206,129.87
0.0207,152.88
0.020800000000000003,139.035
0.020900000000000002,135.915
0.021,142.74
0.0211,143.52
0.0212,141.18
0.0213,153.66
0.021400000000000002,137.67000000000002
0.021500000000000002,149.175
0.0216,143.32500000000002
0.0217,140.79
0.0218,137.28
0.0219,151.51500000000001
0.022000000000000002,142.155
0.0221,144.69
0.0222,129.285
0.0223,136.305
0.0224,134.35500000000002
0.022500000000000003,140.4
0.022600000000000002,146.25
0.0227,145.275
0.0228,140.985
0.0229,135.525
0.023,133.77
0.023100000000000002,146.445
0.023200000000000002,140.79
0.0233,139.425
0.0234,133.77
0.0235,132.405
0.0236,137.67000000000002
0.023700000000000002,133.57500000000002
0.0238,140.985
0.0239,136.5
0.024,130.845
0.0241,131.04
0.024200000000000003,136.11
0.024300000000000002,143.52
0.0244,143.32500000000002
0.0245,136.695
0.0246,138.645
0.0247,144.10500000000002
0.024800000000000003,129.675
0.024900000000000002,136.11
0.025,133.77
0.0251,135.915
0.0252,133.185
0.0253,137.28
0.025400000000000002,134.55
0.025500000000000002,136.695
0.0256,140.01
0.0257,133.185
0.0258,138.645
0.025900000000000003,141.57
0.026000000000000002,137.475
0.0261,138.84
0.0262,138.06
0.0263,135.525
0.0264,139.035
0.026500000000000003,132.01500000000001
0.026600000000000002,135.72
0.0267,138.45000000000002
0.0268,132.99
0.0269,143.13
0.027,133.57500000000002
0.027100000000000003,137.67000000000002
0.027200000000000002,136.89000000000001
0.0273,130.455
0.0274,139.815
0.0275,135.525
0.027600000000000003,140.01
0.027700000000000002,128.505
0.027800000000000002,144.3
0.0279,134.55
0.028,131.625
0.0281,141.375
0.028200000000000003,134.35500000000002
0.028300000000000002,133.38
0.0284,144.3
0.0285,133.38
0.0286,130.845
0.0287,138.255
0.028800000000000003,133.77
0.028900000000000002,134.745
0.029,131.235
0.0291,141.96
0.0292,139.035
0.029300000000000003,128.31
0.029400000000000003,137.475
0.029500000000000002,139.23000000000002
0.0296,128.70000000000002
0.0297,141.96
0.0298,135.72
0.029900000000000003,135.135
0.030000000000000002,135.135
0.030100000000000002,136.695
0.0302,134.55
0.0303,128.115
0.0304,135.525
0.030500000000000003,139.23000000000002
0.030600000000000002,135.135
0.0307,136.695
0.0308,129.87
0.0309,138.645
0.031,129.87
0.031100000000000003,138.255
0.031200000000000002,125.97
0.0313,131.43
0.031400000000000004,131.235
0.0315,133.965
0.0316,133.38
0.0317,136.11
0.0318,130.065
0.031900000000000005,123.825
0.032,134.94
0.032100000000000004,136.11
0.0322,139.425
0.0323,131.04
0.0324,124.80000000000001
0.0325,133.965
0.032600000000000004,136.5
0.0327,127.92
0.0328,128.31
0.0329,131.235
0.033,135.72
0.033100000000000004,129.675
0.0332,139.425
0.0333,130.065
0.0334,128.505
0.0335,131.43
0.033600000000000005,131.625
0.0337,133.57500000000002
0.033800000000000004,128.70000000000002
0.0339,127.33500000000001
0.034,139.23000000000002
0.0341,138.645
0.0342,131.235
0.034300000000000004,129.48000000000002
0.0344,128.505
0.0345,123.63000000000001
0.0346,129.48000000000002
0.0347,136.305
0.034800000000000005,129.09
0.0349,132.99
0.035,133.38
0.0351,124.41000000000001
0.0352,133.185
0.035300000000000005,124.80000000000001
0.0354,132.99
0.035500000000000004,129.285
0.0356,115.245
0.0357,123.045
0.0358,120.51
0.0359,128.70000000000002
0.036000000000000004,135.72
0.0361,130.065
0.0362,125.97
0.0363,136.5
0.0364,130.845
0.036500000000000005,124.605
0.0366,129.48000000000002
0.0367,130.065
0.0368,128.505
0.0369,131.04
0.037000000000000005,124.605
0.0371,126.165
0.037200000000000004,129.285
0.0373,134.55
0.0374,122.07000000000001
0.0375,120.705
0.0376,131.43
0.037700000000000004,117.19500000000001
0.0378,126.555
0.0379,127.33500000000001
0.038,129.87
0.0381,137.865
0.038200000000000005,126.75
0.0383,131.43
0.038400000000000004,127.72500000000001
0.0385,124.605
0.0386,118.56
0.038700000000000005,123.435
0.0388,129.48000000000002
0.038900000000000004,132.21
0.039,121.68
0.0391,130.065
0.0392,126.75
0.0393,123.435
0.039400000000000004,121.68
0.0395,117.58500000000001
0.0396,128.31
0.0397,129.675
0.0398,123.045
0.039900000000000005,121.68
0.04,133.57500000000002
0.040100000000000004,118.75500000000001
0.0402,125.97
0.0403,114.66000000000001
0.040400000000000005,118.75500000000001
0.0405,126.165
0.040600000000000004,121.485
0.0407,118.75500000000001
0.0408,118.75500000000001
0.0409,125.385
0.041,120.9
0.041100000000000005,116.805
0.0412,117.97500000000001
0.0413,130.455
0.0414,125.775
0.0415,121.095
0.041600000000000005,129.87
0.0417,128.70000000000002
0.041800000000000004,129.285
0.0419,129.285
0.042,118.56
0.042100000000000005,119.73
0.0422,116.025
0.042300000000000004,127.53
0.0424,121.29
0.0425,119.73
0.0426,123.24000000000001
0.0427,121.875
0.042800000000000005,124.215
0.0429,125.775
0.043000000000000003,113.295
0.0431,124.80000000000001
0.0432,125.97
0.043300000000000005,124.215
0.0434,120.12
0.043500000000000004,131.235
0.0436,119.14500000000001
0.0437,129.87
0.0438,124.02000000000001
0.0439,113.88000000000001
0.044000000000000004,120.51
0.0441,117.0
0.0442,127.33500000000001
0.0443,116.805
0.0444,121.29
0.044500000000000005,117.0
0.0446,117.19500000000001
0.044700000000000004,114.465
0.0448,117.97500000000001
0.0449,120.315
0.045000000000000005,120.705
0.0451,123.63000000000001
0.045200000000000004,111.735
0.0453,119.925
0.0454,118.36500000000001
0.0455,112.905
0.0456,127.33500000000001
0.045700000000000005,121.485
0.0458,117.78
0.0459,119.925
0.046,117.78
0.0461,120.315
0.046200000000000005,113.685
0.0463,121.875
0.046400000000000004,116.415
0.0465,110.76
0.0466,110.955
0.046700000000000005,106.665
0.0468,122.07000000000001
0.046900000000000004,124.995
0.047,113.49000000000001
0.0471,114.465
0.0472,118.36500000000001
0.0473,114.465
0.047400000000000005,117.97500000000001
0.0475,108.03
0.0476,120.315
0.0477,113.10000000000001
0.0478,115.05
0.047900000000000005,112.515
0.048,120.51
0.048100000000000004,115.05
0.0482,114.855
0.0483,119.53500000000001
0.048400000000000006,113.685
0.0485,111.345
0.048600000000000004,117.58500000000001
0.0487,113.685
0.0488,116.61
0.0489,118.36500000000001
0.049,118.17
0.049100000000000005,106.47
0.0492,109.2
0.049300000000000004,111.345
0.0494,117.0
0.0495,107.64
0.049600000000000005,113.685
0.0497,109.00500000000001
0.049800000000000004,112.905
0.0499,118.95
0.05,106.47
0.050100000000000006,105.885
0.0502,115.44
0.050300000000000004,104.715
0.0504,119.925
0.0505,106.86
0.0506,112.515
0.0507,114.855
0.050800000000000005,109.78500000000001
0.0509,112.32000000000001
0.051000000000000004,112.32000000000001
0.0511,117.39
0.0512,116.415
0.051300000000000005,102.375
0.0514,106.08
0.051500000000000004,110.37
0.0516,107.44500000000001
0.0517,111.735
0.051800000000000006,104.13000000000001
0.0519,107.055
0.052000000000000005,108.61500000000001
0.0521,107.25
0.0522,108.81
0.0523,112.32000000000001
0.0524,115.245
0.052500000000000005,120.51
0.0526,109.00500000000001
0.052700000000000004,114.66000000000001
0.0528,113.10000000000001
0.0529,101.4
0.053000000000000005,101.01
0.0531,106.08
0.053200000000000004,111.93
0.0533,107.64
0.0534,107.64
0.053500000000000006,102.57000000000001
0.0536,95.745
0.053700000000000005,102.375
0.0538,103.155
0.0539,112.32000000000001
0.054,113.295
0.0541,108.42
0.054200000000000005,106.275
0.0543,110.565
0.054400000000000004,117.19500000000001
0.0545,98.47500000000001
0.0546,112.905
0.054700000000000006,108.61500000000001
0.0548,110.565
0.054900000000000004,108.61500000000001
0.055,111.54
0.0551,108.61500000000001
0.055200000000000006,107.055
0.0553,110.955
0.055400000000000005,106.665
0.0555,117.0
0.055600000000000004,113.295
0.0557,109.59
0.0558,96.33
0.055900000000000005,111.735
0.056,108.42
0.056100000000000004,107.25
0.0562,101.4
0.0563,110.955
0.056400000000000006,103.155
0.0565,109.98
0.056600000000000004,96.135
0.0567,110.175
0.0568,102.375
0.056900000000000006,105.495
0.057,91.455
0.057100000000000005,105.885
0.0572,93.21000000000001
0.057300000000000004,108.81
0.0574,101.79
0.0575,98.86500000000001
0.057600000000000005,102.375
0.0577,98.47500000000001
0.057800000000000004,97.11
0.0579,102.96000000000001
0.058,95.94
0.058100000000000006,91.455
0.0582,96.915
0.058300000000000005,108.22500000000001
0.0584,100.425
0.0585,105.105
0.058600000000000006,103.35000000000001
0.0587,92.625
0.058800000000000005,111.735
0.0589,88.33500000000001
0.059000000000000004,98.28
0.0591,96.72
0.0592,98.67
0.059300000000000005,99.64500000000001
0.0594,96.525
0.059500000000000004,89.31
0.0596,95.745
0.0597,111.735
0.059800000000000006,97.89
0.0599,91.065
0.060000000000000005,91.65
0.0601,101.205
0.060200000000000004,103.35000000000001
0.0603,109.00500000000001
0.0604,92.235
0.060500000000000005,103.155
0.0606,92.04
0.060700000000000004,92.04
0.0608,106.275
0.0609,103.155
0.061000000000000006,92.625
0.0611,100.62
0.061200000000000004,97.11
0.0613,100.425
0.0614,91.455
0.061500000000000006,86.97
0.0616,104.52000000000001
0.061700000000000005,85.215
0.0618,86.775
0.061900000000000004,96.525
0.062,93.405
0.0621,97.89
0.062200000000000005,92.43
0.0623,93.015
0.062400000000000004,93.99000000000001
0.0625,104.13000000000001
0.0626,99.25500000000001
0.0627,103.545
0.06280000000000001,90.675
0.0629,94.77000000000001
0.063,104.715
0.0631,92.04
0.0632,97.5
0.06330000000000001,95.16
0.0634,85.02
0.0635,100.425
0.0636,100.23
0.0637,85.995
0.06380000000000001,86.19
0.0639,92.82000000000001
0.064,84.24000000000001
0.0641,95.55
0.06420000000000001,89.50500000000001
0.06430000000000001,90.09
0.0644,98.08500000000001
0.0645,96.33
0.0646,86.58
0.06470000000000001,86.775
0.0648,90.09
0.0649,84.435
0.065,87.555
0.0651,93.60000000000001
0.06520000000000001,93.21000000000001
0.0653,80.925
0.0654,99.64500000000001
0.0655,87.555
0.0656,93.405
0.06570000000000001,90.87
0.0658,85.8
0.0659,86.97
0.066,86.385
0.0661,96.33
0.06620000000000001,82.485
0.0663,93.60000000000001
0.0664,91.065
0.0665,80.925
0.0666,78.39
0.06670000000000001,99.25500000000001
0.0668,86.19
0.0669,86.19
0.067,87.165
0.0671,86.775
0.06720000000000001,86.385
0.0673,86.97
0.0674,80.73
0.0675,92.82000000000001
0.06760000000000001,81.9
0.06770000000000001,91.65
0.0678,80.34
0.0679,93.015
0.068,89.7
0.06810000000000001,84.825
0.0682,85.41
0.0683,86.385
0.0684,86.385
0.0685,84.045
0.06860000000000001,85.8
0.0687,92.235
0.0688,75.465
0.0689,76.05
0.069,76.05
0.06910000000000001,86.19
0.0692,78.78
0.0693,85.605
0.0694,79.17
0.0695,81.51
0.06960000000000001,84.045
0.0697,93.60000000000001
0.0698,87.36
0.0699,90.48
0.07,85.605
0.07010000000000001,83.07000000000001
0.0702,80.145
0.0703,77.025
0.0704,83.85000000000001
0.07050000000000001,88.72500000000001
0.07060000000000001,82.68
0.0707,90.675
0.0708,74.10000000000001
0.0709,85.41
0.07100000000000001,77.805
0.0711,85.995
0.0712,78.0
0.0713,85.995
0.0714,76.245
0.07150000000000001,82.68
0.0716,83.655
0.0717,83.265
0.0718,86.385
0.0719,68.83500000000001
0.07200000000000001,76.635
0.0721,86.19
0.0722,84.24000000000001
0.0723,75.27
0.0724,77.805
0.07250000000000001,74.295
0.0726,70.98
0.0727,73.515
0.0728,76.245
0.0729,78.97500000000001
0.07300000000000001,82.485
0.0731,79.56
0.0732,75.465
0.0733,71.37
0.0734,71.76
0.07350000000000001,81.705
0.0736,74.49000000000001
0.0737,79.95
0.0738,73.515
0.07390000000000001,73.515
0.07400000000000001,78.0
0.0741,80.34
0.0742,68.83500000000001
0.0743,65.91
0.07440000000000001,79.95
0.0745,75.66
0.0746,69.61500000000001
0.0747,85.41
0.0748,77.805
0.07490000000000001,73.32000000000001
0.075,73.515
0.0751,74.88
0.0752,66.105
0.0753,80.925
0.07540000000000001,67.86
0.0755,76.635
0.0756,71.955
0.0757,76.05
0.0758,68.055
0.07590000000000001,72.735
0.076,70.59
0.0761,64.74000000000001
0.0762,71.76
0.0763,63.57
0.07640000000000001,66.105
0.0765,60.255
0.0766,67.665
0.0767,73.515
0.07680000000000001,77.61
0.07690000000000001,76.245
0.077,70.98
0.0771,66.69
0.0772,64.74000000000001
0.07730000000000001,72.345
0.07740000000000001,69.42
0.0775,70.395
0.0776,72.54
0.0777,72.345
0.07780000000000001,62.985
0.0779,74.295
0.078,72.735
0.0781,56.550000000000004
0.0782,66.885
0.07830000000000001,67.86
0.0784,74.49000000000001
0.0785,67.275
0.0786,66.885
0.0787,67.275
0.07880000000000001,74.10000000000001
0.0789,68.25
0.079,69.03
0.0791,60.06
0.0792,62.010000000000005
0.07930000000000001,64.74000000000001
0.0794,59.865
0.0795,63.96
0.0796,56.940000000000005
0.07970000000000001,66.885
0.07980000000000001,62.79
0.0799,60.255
0.08,75.465
0.0801,69.03
0.08020000000000001,68.64
0.08030000000000001,69.81
0.0804,72.735
0.0805,72.345
0.0806,62.400000000000006
0.08070000000000001,70.98
0.08080000000000001,67.275
0.0809,57.135000000000005
0.081,66.3
0.0811,66.885
0.08120000000000001,63.375
0.0813,59.865
0.0814,50.7
0.0815,62.205000000000005
0.0816,65.52
0.08170000000000001,76.83
0.0818,56.940000000000005
0.0819,65.13
0.082,55.575
0.0821,57.525
0.08220000000000001,59.67
0.0823,61.815000000000005
0.0824,63.375
0.0825,62.985
0.0826,54.21
0.08270000000000001,53.235
0.0828,67.08
0.0829,56.355000000000004
0.083,57.915
0.08310000000000001,52.455
0.08320000000000001,62.205000000000005
0.0833,58.5
0.0834,57.135000000000005
0.0835,57.72
0.08360000000000001,54.6
0.08370000000000001,63.18
0.0838,52.065000000000005
0.0839,55.38
0.084,61.425000000000004
0.08410000000000001,53.43
0.08420000000000001,61.815000000000005
0.0843,59.28
0.0844,57.525
0.0845,55.965
0.08460000000000001,51.675000000000004
0.0847,56.940000000000005
0.0848,54.21
0.0849,66.3
0.085,55.965
0.08510000000000001,56.745000000000005
0.0852,56.550000000000004
0.0853,54.795
0.0854,56.940000000000005
0.0855,52.260000000000005
0.08560000000000001,47.190000000000005
0.0857,56.940000000000005
0.0858,59.67
0.0859,50.7
0.08600000000000001,53.235
0.08610000000000001,53.04
0.0862,55.38
0.0863,47.97
0.0864,59.865
0.08650000000000001,60.45
0.08660000000000001,59.475
0.0867,59.865
0.0868,48.36
0.0869,54.795
0.08700000000000001,47.58
0.08710000000000001,52.065000000000005
0.0872,45.825
0.0873,55.185
0.0874,55.38
0.08750000000000001,55.38
0.0876,53.43
0.0877,49.335
0.0878,50.7
0.0879,50.505
0.08800000000000001,50.505
0.0881,48.555
0.0882,45.045
0.0883,53.82
0.0884,43.68
0.08850000000000001,46.605000000000004
0.0886,48.75
0.0887,54.405
0.0888,51.870000000000005
0.0889,49.53
0.08900000000000001,48.75
0.0891,51.285000000000004
0.0892,50.31
0.0893,52.65
0.08940000000000001,56.355000000000004
0.08950000000000001,45.825
0.0896,35.685
0.0897,54.015
0.0898,42.315000000000005
0.08990000000000001,39.39
0.09000000000000001,57.915
0.0901,46.02
0.0902,48.165
0.0903,48.555
0.09040000000000001,38.61
0.09050000000000001,39.78
0.0906,42.705
0.0907,45.045
0.0908,43.485
0.09090000000000001,54.6
0.091,46.02
0.0911,45.045
0.0912,41.925000000000004
0.0913,50.31
0.09140000000000001,44.07
0.0915,40.365
0.0916,53.625
0.0917,42.51
0.0918,52.845
0.09190000000000001,42.51
0.092,39.0
0.0921,45.24
0.0922,42.9
0.09230000000000001,39.975
0.09240000000000001,47.58
0.0925,45.24
0.0926,34.71
0.0927,44.46
0.09280000000000001,34.515
0.09290000000000001,48.36
0.093,51.870000000000005
0.0931,43.875
0.0932,36.465
0.09330000000000001,46.800000000000004
0.09340000000000001,39.585
0.0935,43.095
0.0936,45.435
0.0937,44.265
0.09380000000000001,40.95
0.09390000000000001,35.295
0.094,40.95
0.0941,36.465
0.0942,35.295
0.09430000000000001,38.415
0.0944,42.9
0.0945,34.32
0.0946,32.175000000000004
0.0947,33.15
0.09480000000000001,41.34
0.0949,42.705
0.095,26.715
0.0951,32.370000000000005
0.0952,36.660000000000004
0.09530000000000001,42.120000000000005
0.0954,35.1
0.0955,33.345
0.0956,38.415
0.09570000000000001,32.955
0.09580000000000001,30.615000000000002
0.0959,43.68
0.096,30.810000000000002
0.0961,30.810000000000002
0.09620000000000001,30.42
0.09630000000000001,29.25
0.0964,39.0
0.0965,42.51
0.0966,25.740000000000002
0.09670000000000001,42.120000000000005
0.09680000000000001,35.295
0.0969,35.88
0.097,30.03
0.0971,27.495
0.09720000000000001,35.295
0.09730000000000001,26.715
0.0974,29.835
0.0975,34.905
0.0976,28.275000000000002
0.09770000000000001,39.39
0.0978,31.005000000000003
0.0979,29.25
0.098,38.025
0.0981,28.080000000000002
0.09820000000000001,31.200000000000003
0.0983,34.71
0.0984,37.635
0.0985,36.660000000000004
0.09860000000000001,25.35
0.09870000000000001,23.205000000000002
0.0988,27.69
0.0989,30.225
0.099,42.51
0.09910000000000001,35.295
0.09920000000000001,30.225
0.0993,26.52
0.0994,27.105
0.0995,31.785
0.09960000000000001,42.120000000000005
0.09970000000000001,30.42
0.0998,24.57
0.0999,28.470000000000002
0.1,30.225
0.10010000000000001,29.445
0.10020000000000001,31.005000000000003
0.1003,34.515
0.1004,17.55
0.1005,35.49
0.10060000000000001,31.98
0.10070000000000001,29.835
0.1008,27.105
0.1009,31.785
0.101,17.94
0.10110000000000001,28.275000000000002
0.1012,28.080000000000002
0.1013,20.28
0.1014,19.695
0.1015,33.54
0.10160000000000001,22.815
0.1017,24.18
0.1018,22.815
0.1019,22.62
0.10200000000000001,26.325
0.10210000000000001,17.94
0.1022,22.23
0.1023,29.64
0.1024,21.84
0.10250000000000001,23.01
0.10260000000000001,16.38
0.1027,26.52
0.1028,29.25
0.1029,26.52
0.10300000000000001,22.425
0.10310000000000001,13.065000000000001
0.1032,23.400000000000002
0.1033,33.54
0.1034,20.28
0.10350000000000001,24.57
0.10360000000000001,15.600000000000001
0.1037,19.305
0.1038,16.965
0.1039,16.38
0.10400000000000001,20.67
0.1041,16.77
0.1042,22.23
0.1043,16.575
0.1044,22.23
0.10450000000000001,18.915
0.1046,29.64
0.1047,18.525000000000002
0.1048,18.72
0.10490000000000001,28.275000000000002
0.10500000000000001,21.45
0.1051,20.475
0.1052,22.425
0.1053,20.865000000000002
0.10540000000000001,21.45
0.10550000000000001,15.795
0.1056,12.09
0.1057,20.865000000000002
0.1058,33.93
0.10590000000000001,20.67
0.10600000000000001,15.21
0.1061,17.16
0.1062,11.895
0.1063,17.355
0.10640000000000001,24.765
0.10650000000000001,19.695
0.1066,17.55
0.1067,15.21
0.1068,12.870000000000001
0.10690000000000001,24.57
0.10700000000000001,23.985
0.1071,10.14
0.1072,14.43
0.1073,12.285
0.10740000000000001,13.845
0.1075,21.060000000000002
0.1076,13.455
0.1077,21.45
0.1078,13.26
0.10790000000000001,11.115
0.108,14.235000000000001
0.1081,15.015
0.1082,16.965
0.10830000000000001,9.945
0.10840000000000001,8.19
0.1085,26.130000000000003
0.1086,4.095
0.1087,22.23
0.10880000000000001,7.995
0.10890000000000001,8.97
0.109,11.895
0.1091,16.185000000000002
0.1092,10.14
0.10930000000000001,11.895
0.10940000000000001,8.97
0.1095,7.800000000000001
0.1096,12.870000000000001
0.1097,5.265000000000001
0.10980000000000001,10.335
0.10990000000000001,12.675
0.11,13.845
0.1101,22.62
0.1102,12.48
0.11030000000000001,17.355
0.11040000000000001,13.455
0.1105,11.31
0.1106,9.165000000000001
0.1107,16.77
0.11080000000000001,8.97
0.1109,6.4350000000000005
0.111,6.825
0.1111,11.700000000000001
0.11120000000000001,0.0
0.11130000000000001,7.0200000000000005
0.1114,7.215
0.1115,8.58
0.1116,8.58
0.11170000000000001,2.535
0.11180000000000001,3.315
0.1119,2.535
0.112,13.65
0.1121,-1.7550000000000001
0.11220000000000001,2.73
0.11230000000000001,9.165000000000001
0.1124,-0.9750000000000001
0.1125,-4.485
0.1126,9.945
0.11270000000000001,8.775
0.11280000000000001,13.455
0.1129,9.555
0.113,7.995
0.1131,-4.095
0.11320000000000001,8.19
0.11330000000000001,0.9750000000000001
0.1134,2.535
0.1135,10.14
0.1136,-2.9250000000000003
0.11370000000000001,12.48
0.11380000000000001,7.995
0.1139,3.12
0.114,1.9500000000000002
0.11410000000000001,2.145
0.11420000000000001,4.875
0.1143,-2.9250000000000003
0.1144,-0.195
0.1145,2.535
0.11460000000000001,2.34
0.11470000000000001,1.365
0.1148,9.75
0.1149,-7.605
0.115,-3.12
0.11510000000000001,13.845
0.11520000000000001,-5.8500000000000005
0.1153,3.5100000000000002
0.1154,-1.9500000000000002
0.1155,0.9750000000000001
0.11560000000000001,7.800000000000001
0.11570000000000001,-0.9750000000000001
0.1158,-4.29
0.1159,-1.365
0.116,7.41
0.11610000000000001,-4.29
0.11620000000000001,-8.775
0.1163,0.0
0.1164,5.265000000000001
0.1165,-4.095
0.11660000000000001,6.825
0.11670000000000001,0.585
0.1168,0.39
0.1169,-5.07
0.117,-5.8500000000000005
0.11710000000000001,-5.265000000000001
0.11720000000000001,0.195
0.1173,-0.39
0.1174,-2.145
0.11750000000000001,-2.145
0.11760000000000001,2.73
0.1177,-8.19
0.1178,-5.07
0.1179,-6.24
0.11800000000000001,-3.315
0.11810000000000001,-19.5
0.1182,-0.195
0.1183,-3.12
0.1184,-1.7550000000000001
0.11850000000000001,-0.195
0.11860000000000001,-12.09
0.1187,1.17
0.1188,-5.655
0.1189,-6.63
0.11900000000000001,-3.9000000000000004
0.11910000000000001,-13.65
0.1192,-7.800000000000001
0.1193,0.39
0.1194,-2.34
0.11950000000000001,-5.8500000000000005
0.11960000000000001,-9.945
0.1197,-5.8500000000000005
0.1198,2.535
0.1199,-4.29
0.12000000000000001,0.39
0.12010000000000001,-4.29
0.1202,-8.385
0.1203,-5.655
0.12040000000000001,-14.43
0.12050000000000001,-8.775
0.1206,-2.145
0.1207,-7.41
0.1208,-12.675
0.12090000000000001,-19.5
0.12100000000000001,-6.045
0.1211,-7.995
0.1212,-7.800000000000001
0.1213,3.315
0.12140000000000001,-11.505
0.12150000000000001,-4.875
0.1216,-7.800000000000001
0.1217,-8.385
0.1218,0.195
0.12190000000000001,-3.705
0.12200000000000001,-21.060000000000002
0.1221,-15.405000000000001
0.1222,-15.21
0.1223,-9.36
0.12240000000000001,-8.97
0.12250000000000001,-1.56
0.1226,-15.405000000000001
0.1227,-6.825
0.1228,-16.77
0.12290000000000001,-9.36
0.12300000000000001,-1.365
0.1231,-10.530000000000001
0.1232,-7.605
0.1233,1.7550000000000001
0.12340000000000001,-14.43
0.12350000000000001,-7.800000000000001
0.1236,-20.865000000000002
0.1237,-7.800000000000001
0.12380000000000001,-19.695
0.12390000000000001,-19.11
0.124,-11.115
0.1241,-16.575
0.1242,-8.58
0.12430000000000001,-26.52
0.12440000000000001,-20.475
0.1245,-15.405000000000001
0.1246,-9.165000000000001
0.1247,-23.595000000000002
